id,state,city,created_at,user
522,Gujarat,Morbi,2024-05-13 00:00:00,3
523,Gujarat,Kheda,2024-07-10 00:00:00,3
524,Gujarat,Junagadh,2024-04-19 00:00:00,3
525,Gujarat,Valsad,2024-01-22 00:00:00,3
526,Gujarat,Kachchh,2024-10-04 00:00:00,3
527,Gujarat,Surendranagar,2024-10-10 00:00:00,3
528,Gujarat,Arvalli,2024-03-05 00:00:00,3
529,Gujarat,Anand,2024-03-06 00:00:00,3
530,Gujarat,Junagadh,2024-02-28 00:00:00,3
531,Gujarat,Gir Somnath,2024-02-26 00:00:00,3
532,Gujarat,Gir Somnath,2024-03-01 00:00:00,3
533,Gujarat,Gandhinagar,2024-02-27 00:00:00,3
534,Gujarat,Bhavnagar,2024-10-16 00:00:00,3
535,Gujarat,Surat,2024-10-16 00:00:00,3
536,Gujarat,Surendranagar,2024-10-17 00:00:00,3
537,Gujarat,Surendranagar,2024-10-14 00:00:00,3
538,Gujarat,Gir Somnath,2024-04-19 00:00:00,3
539,Gujarat,Navsari,2024-04-20 00:00:00,3
540,Gujarat,Patan,2024-04-19 00:00:00,3
541,Gujarat,Navsari,2024-04-02 00:00:00,3
542,Gujarat,Valsad,2024-10-14 00:00:00,3
543,Gujarat,Devbhumi Dwarka,2024-10-02 00:00:00,3
544,Gujarat,Bharuch,2024-10-23 00:00:00,3
545,Gujarat,Anand,2024-04-13 00:00:00,3
546,Gujarat,Surendranagar,2024-01-11 00:00:00,3
547,Gujarat,Surat,2024-03-29 00:00:00,3
548,Gujarat,Devbhumi Dwarka,2024-03-30 00:00:00,3
549,Gujarat,Chhotaudepur,2024-03-27 00:00:00,3
550,Gujarat,Mahesana,2024-09-28 00:00:00,3
551,Gujarat,Bharuch,2024-09-23 00:00:00,3
552,Gujarat,Rajkot,2024-03-20 00:00:00,3
553,Gujarat,Devbhumi Dwarka,2024-03-21 00:00:00,3
554,Gujarat,Ahmedabad,2024-03-21 00:00:00,3
555,Gujarat,Panchmahals,2024-09-20 00:00:00,3
556,Gujarat,Jamnagar,2024-09-13 00:00:00,3
557,Gujarat,Kheda,2024-03-10 00:00:00,3
558,Gujarat,Kheda,2024-03-11 00:00:00,3
559,Gujarat,Jamnagar,2024-03-11 00:00:00,3
560,Gujarat,Bharuch,2024-03-12 00:00:00,3
561,Gujarat,Ahmedabad,2024-03-08 00:00:00,3
562,Gujarat,Ahmedabad,2023-12-01 00:00:00,3
563,Gujarat,Amreli,2024-10-01 00:00:00,3
564,Gujarat,Ahmedabad,2024-04-08 00:00:00,3
565,Gujarat,Narmada,2024-10-25 00:00:00,3
566,Gujarat,Valsad,2024-10-18 00:00:00,3
567,Gujarat,Kheda,2024-04-29 00:00:00,3
568,Gujarat,Sabarkantha,2024-11-07 00:00:00,3
569,Gujarat,Valsad,2024-02-07 00:00:00,3
570,Gujarat,Bharuch,2024-11-10 00:00:00,3
571,Gujarat,Rajkot,2024-04-30 00:00:00,3
572,Gujarat,Narmada,,3
573,Gujarat,Devbhumi Dwarka,2024-04-29 00:00:00,3
574,Gujarat,Navsari,2024-11-12 00:00:00,3
575,Gujarat,Botad,2024-05-02 00:00:00,3
576,Gujarat,Ahmedabad,2024-02-13 00:00:00,3
577,Gujarat,Mahesana,2024-12-04 00:00:00,3
578,Gujarat,Jamnagar,2024-02-08 00:00:00,3
579,Gujarat,Vadodara,2024-02-02 00:00:00,3
580,Gujarat,Surendranagar,2024-05-12 00:00:00,3
581,Gujarat,Morbi,2024-01-16 00:00:00,3
582,Gujarat,Anand,2024-01-31 00:00:00,3
583,Gujarat,Ahmedabad,2024-02-03 00:00:00,3
584,Gujarat,Gandhinagar,2024-01-23 00:00:00,3
585,Gujarat,Junagadh,,3
586,Gujarat,Jamnagar,2024-09-14 00:00:00,3
587,Gujarat,Kheda,2024-11-30 00:00:00,3
588,Gujarat,Ahmedabad,2024-04-26 00:00:00,3
589,Gujarat,Ahmedabad,2024-04-21 00:00:00,3
590,Gujarat,Anand,2024-11-19 00:00:00,3
591,Gujarat,Navsari,2024-04-23 00:00:00,3
592,Gujarat,Panchmahals,2024-04-23 00:00:00,3
593,Gujarat,Rajkot,2024-04-22 00:00:00,3
594,Gujarat,Sabar Kantha,2024-04-23 00:00:00,3
595,Gujarat,Surendranagar,2024-04-26 00:00:00,3
596,Gujarat,Amreli,2024-01-18 00:00:00,3
597,Gujarat,Junagadh,2024-05-11 00:00:00,3
598,Haryana,Yamunanagar,2024-09-05 00:00:00,3
599,Haryana,Kurukshetra,2024-09-17 00:00:00,3
600,Haryana,Yamunanagar,2024-08-22 00:00:00,3
601,Haryana,Fatehabad,2024-05-18 00:00:00,3
602,Haryana,Karnal,2024-08-05 00:00:00,3
603,Haryana,Nuh,,3
604,Haryana,Panchkula,2024-04-16 00:00:00,3
605,Haryana,Karnal,2024-04-20 00:00:00,3
606,Haryana,Fatehabad,2024-07-13 00:00:00,3
607,Haryana,Panchkula,2024-05-24 00:00:00,3
608,Haryana,Nuh,2024-02-09 00:00:00,3
609,Haryana,Kurukshetra,2024-10-08 00:00:00,3
610,Haryana,Karnal,2024-09-30 00:00:00,3
611,Haryana,Yamunanagar,2024-08-06 00:00:00,3
612,Haryana,Nuh,2024-10-28 00:00:00,3
613,Haryana,Fatehabad,2024-04-03 00:00:00,3
614,Himachal Pradesh,Hamirpur,2024-03-11 00:00:00,3
615,Himachal Pradesh,Kangra,2024-03-11 00:00:00,3
616,Himachal Pradesh,Kangra,2024-07-12 00:00:00,3
617,Himachal Pradesh,Kinnaur,2024-06-26 00:00:00,3
618,Himachal Pradesh,Mandi,2024-03-20 00:00:00,3
619,Himachal Pradesh,Mandi,2024-06-12 00:00:00,3
620,Himachal Pradesh,Mandi,2024-02-14 00:00:00,3
621,Himachal Pradesh,Kangra,2024-11-13 00:00:00,3
622,Himachal Pradesh,Kangra,2024-06-22 00:00:00,3
623,Himachal Pradesh,Mandi,2024-03-05 00:00:00,3
624,Himachal Pradesh,Hamirpur,2024-09-13 00:00:00,3
625,Himachal Pradesh,Kangra,2024-05-14 00:00:00,3
626,Himachal Pradesh,Mandi,2024-05-08 00:00:00,3
627,Jammu and Kashmir,Ganderbal,2024-05-08 00:00:00,3
628,Jammu and Kashmir,Kupwara,2024-05-01 00:00:00,3
629,Jammu and Kashmir,Kupwara,2024-07-09 00:00:00,3
630,Jammu and Kashmir,Doda,2024-05-22 00:00:00,3
631,Jammu and Kashmir,Srinagar,2024-05-20 00:00:00,3
632,Jammu and Kashmir,Kupwara,2024-07-28 00:00:00,3
633,Jammu and Kashmir,Baramulla,2024-11-13 00:00:00,3
634,Jammu and Kashmir,Shopian,2024-10-10 00:00:00,3
635,Jammu and Kashmir,Pulwama,2024-10-04 00:00:00,3
636,Jammu and Kashmir,Bandipora,2024-10-11 00:00:00,3
637,Jammu and Kashmir,Kupwara,2024-09-25 00:00:00,3
638,Jammu and Kashmir,Kulgam,2024-11-12 00:00:00,3
639,Jammu and Kashmir,Shopian,2024-09-30 00:00:00,3
640,Jammu and Kashmir,Baramulla,2024-04-24 00:00:00,3
641,Jammu and Kashmir,Bandipora,2024-09-02 00:00:00,3
642,Jammu and Kashmir,Baramulla,2024-08-16 00:00:00,3
643,Jammu and Kashmir,Baramulla,2024-08-13 00:00:00,3
644,Jammu and Kashmir,Kupwara,2024-08-14 00:00:00,3
645,Jammu and Kashmir,Ramban,2024-08-16 00:00:00,3
646,Jammu and Kashmir,Reasi,2024-08-13 00:00:00,3
647,Jammu and Kashmir,Samba,2024-08-14 00:00:00,3
648,Jammu and Kashmir,Baramulla,2024-05-10 00:00:00,3
649,Jammu and Kashmir,Kupwara,2024-07-17 00:00:00,3
650,Jammu and Kashmir,Poonch,2024-07-17 00:00:00,3
651,Jammu and Kashmir,Bandipora,2024-06-12 00:00:00,3
652,Jammu and Kashmir,Anantnag,2024-09-13 00:00:00,3
653,Jammu and Kashmir,Baramulla,2024-09-11 00:00:00,3
654,Jammu and Kashmir,Srinagar,2024-10-31 00:00:00,3
655,Jammu and Kashmir,Baramulla,2024-06-25 00:00:00,3
656,Jammu and Kashmir,Kulgam,2024-10-24 00:00:00,3
657,Jammu and Kashmir,Rajauri,2024-05-17 00:00:00,3
658,Jammu and Kashmir,Kupwara,2024-06-26 00:00:00,3
659,Jammu and Kashmir,Bandipora,2024-08-17 00:00:00,3
660,Jammu and Kashmir,Srinagar,2024-06-26 00:00:00,3
661,Jammu and Kashmir,Kupwara,2024-06-20 00:00:00,3
662,Jammu and Kashmir,Rajauri,,3
663,Jammu and Kashmir,Anantnag,2024-08-05 00:00:00,3
664,Jammu and Kashmir,Kulgam,2024-10-19 00:00:00,3
665,Jammu and Kashmir,Baramulla,2024-10-16 00:00:00,3
666,Jammu and Kashmir,Pulwama,2024-04-18 00:00:00,3
667,Jammu and Kashmir,Baramulla,2024-09-07 00:00:00,3
668,Jammu and Kashmir,Kulgam,2024-09-09 00:00:00,3
669,Jammu and Kashmir,Ramban,2024-09-09 00:00:00,3
670,Jammu and Kashmir,Srinagar,2024-09-09 00:00:00,3
671,Jammu and Kashmir,Kathua,2024-06-10 00:00:00,3
672,Jammu and Kashmir,Ganderbal,2024-06-12 00:00:00,3
673,Jammu and Kashmir,Udhampur,2024-08-16 00:00:00,3
674,Jammu and Kashmir,Shopian,2024-01-30 00:00:00,3
675,Jammu and Kashmir,Anantnag,2024-09-28 00:00:00,3
676,Jammu and Kashmir,Shopian,2024-01-31 00:00:00,3
677,Jammu and Kashmir,Kupwara,2024-07-05 00:00:00,3
678,Jammu and Kashmir,Udhampur,2024-06-26 00:00:00,3
679,Jammu and Kashmir,Srinagar,2024-09-03 00:00:00,3
680,Jammu and Kashmir,Baramulla,2024-08-20 00:00:00,3
681,Jammu and Kashmir,Srinagar,2024-06-04 00:00:00,3
682,Jammu and Kashmir,Samba,2024-05-31 00:00:00,3
683,Jammu and Kashmir,Kathua,2024-06-06 00:00:00,3
684,Jammu and Kashmir,Bandipora,2024-07-01 00:00:00,3
685,Jammu and Kashmir,Udhampur,2024-09-02 00:00:00,3
686,Jammu and Kashmir,Kathua,2024-03-27 00:00:00,3
687,Jammu and Kashmir,Baramulla,2024-11-18 00:00:00,3
688,Jammu and Kashmir,Jammu,2024-03-23 00:00:00,3
689,Jammu and Kashmir,Jammu,2024-03-30 00:00:00,3
690,Jammu and Kashmir,Rajauri,2024-07-22 00:00:00,3
691,Jammu and Kashmir,Badgam,2024-01-24 00:00:00,3
692,Jammu and Kashmir,Baramulla,2024-08-25 00:00:00,3
693,Jammu and Kashmir,Kupwara,2024-07-21 00:00:00,3
694,Jammu and Kashmir,Srinagar,2024-12-28 00:00:00,3
695,Jammu and Kashmir,Pulwama,2024-03-12 00:00:00,3
696,Jammu and Kashmir,Baramulla,2024-08-27 00:00:00,3
697,Jammu and Kashmir,Shopian,2024-02-02 00:00:00,3
698,Jammu and Kashmir,Anantnag,2024-01-29 00:00:00,3
699,Jammu and Kashmir,Ganderbal,2024-07-16 00:00:00,3
700,Jammu and Kashmir,Baramulla,2024-12-17 00:00:00,3
701,Jammu and Kashmir,Anantnag,2024-07-20 00:00:00,3
702,Jammu and Kashmir,Srinagar,2024-12-24 00:00:00,3
703,Jammu and Kashmir,Shopian,2024-09-25 00:00:00,3
704,Jammu and Kashmir,Srinagar,2024-12-27 00:00:00,3
705,Jammu and Kashmir,Anantnag,2024-08-20 00:00:00,3
706,Jammu and Kashmir,Kathua,2024-09-05 00:00:00,3
707,Jammu and Kashmir,Shopian,2024-09-03 00:00:00,3
708,Jammu and Kashmir,Bandipora,2024-05-27 00:00:00,3
709,Jammu and Kashmir,Udhampur,2024-12-16 00:00:00,3
710,Jammu and Kashmir,Udhampur,2024-11-27 00:00:00,3
711,Jammu and Kashmir,Jammu,2024-12-12 00:00:00,3
712,Jammu and Kashmir,Anantnag,2024-09-21 00:00:00,3
713,Jharkhand,East Singhbum,2024-10-31 00:00:00,3
714,Jharkhand,Bokaro,2024-11-01 00:00:00,3
715,Jharkhand,Chatra,2024-11-25 00:00:00,3
716,Jharkhand,Giridih,2024-09-03 00:00:00,3
717,Jharkhand,Dhanbad,2024-07-20 00:00:00,3
718,Jharkhand,East Singhbum,2024-10-27 00:00:00,3
719,Jharkhand,Ranchi,2024-07-13 00:00:00,3
720,Jharkhand,Saraikela Kharsawan,2024-04-24 00:00:00,3
721,Jharkhand,Jamtara,2024-04-25 00:00:00,3
722,Jharkhand,East Singhbum,2024-04-22 00:00:00,3
723,Jharkhand,Khunti,2024-01-26 00:00:00,3
724,Jharkhand,Dumka,2024-04-21 00:00:00,3
725,Jharkhand,Koderma,2024-06-26 00:00:00,3
726,Jharkhand,Hazaribagh,2024-08-08 00:00:00,3
727,Jharkhand,West Singhbhum,2024-11-05 00:00:00,3
728,Jharkhand,East Singhbum,2024-05-03 00:00:00,3
729,Jharkhand,East Singhbum,2024-02-02 00:00:00,3
730,Jharkhand,Chatra,2024-12-05 00:00:00,3
731,Jharkhand,Dumka,2024-05-04 00:00:00,3
732,Jharkhand,Sahebganj,2024-11-10 00:00:00,3
733,Jharkhand,Godda,2024-11-11 00:00:00,3
734,Jharkhand,Giridih,2024-11-14 00:00:00,3
735,Jharkhand,Dumka,2024-11-15 00:00:00,3
736,Jharkhand,Lohardaga,2024-07-05 00:00:00,3
737,Jharkhand,Dhanbad,2024-07-28 00:00:00,3
738,Jharkhand,Gumla,2024-07-08 00:00:00,3
739,Jharkhand,Giridih,2024-09-02 00:00:00,3
740,Jharkhand,Dumka,2024-11-18 00:00:00,3
741,Jharkhand,Garhwa,2024-11-21 00:00:00,3
742,Jharkhand,Dumka,2024-11-03 00:00:00,3
743,Jharkhand,Dumka,2024-02-06 00:00:00,3
744,Jharkhand,Hazaribagh,2024-11-16 00:00:00,3
745,Jharkhand,Saraikela Kharsawan,2024-05-02 00:00:00,3
746,Jharkhand,Simdega,2024-11-23 00:00:00,3
747,Jharkhand,Godda,2024-04-25 00:00:00,3
748,Jharkhand,Simdega,2024-11-20 00:00:00,3
749,Jharkhand,Dumka,2024-04-22 00:00:00,3
750,Jharkhand,Deoghar,2024-10-16 00:00:00,3
751,Jharkhand,Deoghar,2024-04-19 00:00:00,3
752,Jharkhand,Simdega,2024-01-17 00:00:00,3
753,Jharkhand,West Singhbhum,,3
754,Jharkhand,Godda,2024-10-04 00:00:00,3
755,Jharkhand,Khunti,2024-05-22 00:00:00,3
756,Jharkhand,Giridih,2024-04-12 00:00:00,3
757,Jharkhand,Chatra,2024-04-08 00:00:00,3
758,Jharkhand,Garhwa,2024-08-14 00:00:00,3
759,Jharkhand,Hazaribagh,2024-08-14 00:00:00,3
760,Jharkhand,Koderma,2024-08-13 00:00:00,3
761,Jharkhand,East Singhbum,2024-01-12 00:00:00,3
762,Jharkhand,West Singhbhum,2024-08-30 00:00:00,3
763,Jharkhand,Pakur,2024-08-30 00:00:00,3
764,Jharkhand,Dumka,2024-03-10 00:00:00,3
765,Jharkhand,Garhwa,2024-09-18 00:00:00,3
766,Jharkhand,West Singhbhum,2024-06-07 00:00:00,3
767,Jharkhand,Simdega,2024-06-04 00:00:00,3
768,Jharkhand,Hazaribagh,2024-06-01 00:00:00,3
769,Jharkhand,Simdega,2024-09-28 00:00:00,3
770,Jharkhand,East Singhbum,2024-06-01 00:00:00,3
771,Jharkhand,East Singhbum,2024-03-26 00:00:00,3
772,Jharkhand,Jamtara,2024-04-03 00:00:00,3
773,Jharkhand,Jamtara,2024-03-30 00:00:00,3
774,Jharkhand,Khunti,2024-04-01 00:00:00,3
775,Jharkhand,Lohardaga,,3
776,Jharkhand,West Singhbhum,2024-12-17 00:00:00,3
777,Jharkhand,Jamtara,2024-08-21 00:00:00,3
778,Jharkhand,West Singhbhum,2024-03-21 00:00:00,3
779,Jharkhand,East Singhbum,2024-03-20 00:00:00,3
780,Jharkhand,West Singhbhum,2024-09-19 00:00:00,3
781,Jharkhand,Sahebganj,2024-09-13 00:00:00,3
782,Jharkhand,Giridih,2024-09-18 00:00:00,3
783,Jharkhand,Bokaro,2024-12-16 00:00:00,3
784,Jharkhand,Hazaribagh,2024-05-18 00:00:00,3
785,Jharkhand,Sahebganj,,3
786,Jharkhand,East Singhbum,2024-10-09 00:00:00,3
787,Jharkhand,Garhwa,2024-05-25 00:00:00,3
788,Jharkhand,Saraikela Kharsawan,2024-10-14 00:00:00,3
789,Jharkhand,West Singhbhum,2024-10-19 00:00:00,3
790,Jharkhand,East Singhbum,2024-05-14 00:00:00,3
791,Jharkhand,Dumka,2024-06-19 00:00:00,3
792,Jharkhand,East Singhbum,2024-06-20 00:00:00,3
793,Jharkhand,Garhwa,2024-10-14 00:00:00,3
794,Jharkhand,Gumla,2024-06-14 00:00:00,3
795,Jharkhand,Dumka,2024-10-20 00:00:00,3
796,Jharkhand,East Singhbum,2024-10-23 00:00:00,3
797,Jharkhand,Koderma,2024-10-21 00:00:00,3
798,Jharkhand,Simdega,2024-10-24 00:00:00,3
799,Jharkhand,Simdega,2024-10-21 00:00:00,3
800,Jharkhand,West Singhbhum,2024-02-20 00:00:00,3
801,Jharkhand,Chatra,2024-05-17 00:00:00,3
802,Jharkhand,Garhwa,2024-04-06 00:00:00,3
803,Jharkhand,Godda,2024-10-19 00:00:00,3
804,Jharkhand,Hazaribagh,2024-05-14 00:00:00,3
805,Jharkhand,East Singhbum,2024-05-08 00:00:00,3
806,Jharkhand,Latehar,2024-10-07 00:00:00,3
807,Jharkhand,Giridih,,3
808,Jharkhand,Dumka,2024-02-26 00:00:00,3
809,Jharkhand,Deoghar,2024-02-26 00:00:00,3
810,Jharkhand,Chatra,2024-02-25 00:00:00,3
811,Jharkhand,Giridih,2024-08-16 00:00:00,3
812,Jharkhand,West Singhbhum,2024-06-10 00:00:00,3
813,Jharkhand,West Singhbhum,2024-06-08 00:00:00,3
814,Jharkhand,Pakur,2024-09-10 00:00:00,3
815,Jharkhand,Latehar,2024-09-10 00:00:00,3
816,Jharkhand,Saraikela Kharsawan,2024-04-09 00:00:00,3
817,Karnataka,Mandya,2024-12-03 00:00:00,3
818,Karnataka,Mandya,2024-11-21 00:00:00,3
819,Karnataka,Mysuru,2024-12-05 00:00:00,3
820,Karnataka,Hassan,2024-12-16 00:00:00,3
821,Karnataka,Uttar Kannad,2024-11-28 00:00:00,3
822,Karnataka,Udupi,2024-12-06 00:00:00,3
823,Karnataka,Mandya,2024-12-17 00:00:00,3
824,Karnataka,Haveri,2024-11-28 00:00:00,3
825,Karnataka,Uttar Kannad,2024-09-02 00:00:00,3
826,Karnataka,Chitradurga,2024-11-20 00:00:00,3
827,Karnataka,Belagavi,2024-08-12 00:00:00,3
828,Karnataka,Bengaluru Urban,2024-08-14 00:00:00,3
829,Karnataka,Raichur,2024-08-12 00:00:00,3
830,Karnataka,Haveri,2024-08-23 00:00:00,3
831,Karnataka,Kalaburagi,2024-08-20 00:00:00,3
832,Karnataka,Raichur,2024-08-19 00:00:00,3
833,Karnataka,Raichur,2024-08-24 00:00:00,3
834,Karnataka,Tumakuru,2024-08-19 00:00:00,3
835,Karnataka,Raichur,2024-09-24 00:00:00,3
836,Karnataka,Vijayapura,2024-09-17 00:00:00,3
837,Karnataka,Chamarajanagar,2024-08-28 00:00:00,3
838,Karnataka,Davangere,2024-08-29 00:00:00,3
839,Karnataka,Davangere,2024-08-24 00:00:00,3
840,Karnataka,Haveri,2024-08-26 00:00:00,3
841,Karnataka,Mandya,2024-08-24 00:00:00,3
842,Karnataka,Tumakuru,2024-08-26 00:00:00,3
843,Karnataka,Udupi,2024-09-10 00:00:00,3
844,Karnataka,Mysuru,2024-09-11 00:00:00,3
845,Karnataka,Udupi,2024-09-04 00:00:00,3
846,Karnataka,Bengaluru Rural,2024-10-03 00:00:00,3
847,Karnataka,Kalaburagi,2024-09-30 00:00:00,3
848,Karnataka,Udupi,2024-09-30 00:00:00,3
849,Karnataka,Raichur,2024-10-09 00:00:00,3
850,Karnataka,Mandya,2024-07-23 00:00:00,3
851,Karnataka,Raichur,2024-07-22 00:00:00,3
852,Karnataka,Belagavi,2024-11-19 00:00:00,3
853,Karnataka,Mysuru,2024-11-14 00:00:00,3
854,Karnataka,Mandya,2024-11-16 00:00:00,3
855,Karnataka,Kalaburagi,2024-11-13 00:00:00,3
856,Karnataka,Haveri,2024-11-11 00:00:00,3
857,Karnataka,Bidar,2024-11-13 00:00:00,3
858,Karnataka,Mandya,2024-07-28 00:00:00,3
859,Karnataka,Uttar Kannad,2024-11-22 00:00:00,3
860,Karnataka,Dakshin Kannad,2024-11-07 00:00:00,3
861,Karnataka,Vijayanagar,2024-10-29 00:00:00,3
862,Karnataka,Kalaburagi,2024-10-30 00:00:00,3
863,Karnataka,Vijayanagar,2024-10-19 00:00:00,3
864,Karnataka,Vijayanagar,2024-10-23 00:00:00,3
865,Karnataka,Tumakuru,2024-10-23 00:00:00,3
866,Karnataka,Hassan,2024-10-23 00:00:00,3
867,Karnataka,Dharwad,2024-10-24 00:00:00,3
868,Karnataka,Ballari,2024-10-22 00:00:00,3
869,Karnataka,Raichur,2024-10-19 00:00:00,3
870,Karnataka,Chitradurga,2024-11-04 00:00:00,3
871,Karnataka,Yadgir,2024-07-20 00:00:00,3
872,Karnataka,Raichur,2024-07-01 00:00:00,3
873,Karnataka,Raichur,2024-07-20 00:00:00,3
874,Karnataka,Udupi,2024-07-18 00:00:00,3
875,Karnataka,Uttar Kannad,2024-02-27 00:00:00,3
876,Karnataka,Uttar Kannad,2024-03-01 00:00:00,3
877,Karnataka,Belagavi,2024-05-30 00:00:00,3
878,Karnataka,Chamarajanagar,2024-05-24 00:00:00,3
879,Karnataka,Mysuru,2024-05-28 00:00:00,3
880,Karnataka,Vijayapura,2024-02-21 00:00:00,3
881,Karnataka,Udupi,2024-02-24 00:00:00,3
882,Karnataka,Haveri,2024-02-19 00:00:00,3
883,Karnataka,Bagalkot,2024-02-22 00:00:00,3
884,Karnataka,Chikballapur,2024-06-04 00:00:00,3
885,Karnataka,Chitradurga,2024-06-02 00:00:00,3
886,Karnataka,Gadag,2024-06-01 00:00:00,3
887,Karnataka,Mysuru,2024-05-21 00:00:00,3
888,Karnataka,Mysuru,2024-06-04 00:00:00,3
889,Karnataka,Vijayanagar,2024-04-10 00:00:00,3
890,Karnataka,Dakshin Kannad,2024-02-07 00:00:00,3
891,Karnataka,Chikkamagaluru,2024-01-30 00:00:00,3
892,Karnataka,Chikkamagaluru,2024-02-01 00:00:00,3
893,Karnataka,Koppal,2024-06-16 00:00:00,3
894,Karnataka,Mandya,2024-06-20 00:00:00,3
895,Karnataka,Tumakuru,2024-06-20 00:00:00,3
896,Karnataka,Tumakuru,2024-06-18 00:00:00,3
897,Karnataka,Chamarajanagar,2024-01-30 00:00:00,3
898,Karnataka,Ballari,2024-06-24 00:00:00,3
899,Karnataka,Belagavi,2024-06-24 00:00:00,3
900,Karnataka,Kolar,2024-06-24 00:00:00,3
901,Karnataka,Raichur,2024-06-27 00:00:00,3
902,Karnataka,Tumakuru,2024-02-08 00:00:00,3
903,Karnataka,Mandya,2024-05-21 00:00:00,3
904,Karnataka,Haveri,2024-05-22 00:00:00,3
905,Karnataka,Uttar Kannad,2024-03-09 00:00:00,3
906,Karnataka,Dakshin Kannad,2024-04-11 00:00:00,3
907,Karnataka,Hassan,2024-04-19 00:00:00,3
908,Karnataka,Kodagu,2024-04-17 00:00:00,3
909,Karnataka,Tumakuru,2024-04-19 00:00:00,3
910,Karnataka,Tumakuru,2024-04-18 00:00:00,3
911,Karnataka,Vijayanagar,2024-04-15 00:00:00,3
912,Karnataka,Chitradurga,2024-04-09 00:00:00,3
913,Karnataka,Chamarajanagar,2024-04-10 00:00:00,3
914,Karnataka,Ballari,2024-04-06 00:00:00,3
915,Karnataka,Chitradurga,2024-04-22 00:00:00,3
916,Karnataka,Kodagu,2024-04-20 00:00:00,3
917,Karnataka,Mysuru,2024-04-25 00:00:00,3
918,Karnataka,Raichur,2024-04-27 00:00:00,3
919,Karnataka,Hassan,2024-05-02 00:00:00,3
920,Karnataka,Ramanagara,2024-05-01 00:00:00,3
921,Karnataka,Ramanagara,2024-05-10 00:00:00,3
922,Karnataka,Chitradurga,2024-04-05 00:00:00,3
923,Karnataka,Chikkamagaluru,2024-04-06 00:00:00,3
924,Karnataka,Bengaluru Urban,2024-04-06 00:00:00,3
925,Karnataka,Ramanagara,2024-05-06 00:00:00,3
926,Karnataka,Haveri,2024-03-30 00:00:00,3
927,Karnataka,Chikkamagaluru,2024-03-28 00:00:00,3
928,Karnataka,Bengaluru Urban,2024-03-28 00:00:00,3
929,Karnataka,Gadag,2024-03-22 00:00:00,3
930,Karnataka,Chikballapur,2024-03-21 00:00:00,3
931,Karnataka,Bagalkot,2024-05-23 00:00:00,3
932,Karnataka,Belagavi,2024-05-21 00:00:00,3
933,Karnataka,Bengaluru Rural,2024-05-20 00:00:00,3
934,Karnataka,Bidar,2024-05-22 00:00:00,3
935,Karnataka,Raichur,2024-01-25 00:00:00,3
936,Karnataka,Haveri,2024-01-22 00:00:00,3
937,Karnataka,Koppal,2024-02-09 00:00:00,3
938,Karnataka,Tumakuru,2024-04-10 00:00:00,3
939,Karnataka,Mandya,2024-07-03 00:00:00,3
940,Karnataka,Udupi,2024-06-30 00:00:00,3
941,Karnataka,Kalaburagi,2024-06-30 00:00:00,3
942,Karnataka,Kalaburagi,2024-07-02 00:00:00,3
943,Karnataka,Vijayanagar,2024-01-09 00:00:00,3
944,Karnataka,Chamarajanagar,2024-01-05 00:00:00,3
945,Karnataka,Chitradurga,2024-01-14 00:00:00,3
946,Karnataka,Shivamogga,2024-01-18 00:00:00,3
947,Karnataka,Belagavi,2024-01-11 00:00:00,3
948,Karnataka,Raichur,2024-07-05 00:00:00,3
949,Karnataka,Uttar Kannad,2024-01-18 00:00:00,3
950,Karnataka,Koppal,2024-07-10 00:00:00,3
951,Karnataka,Mandya,2024-07-09 00:00:00,3
952,Karnataka,Vijayanagar,,3
953,Karnataka,Shivamogga,2024-07-04 00:00:00,3
954,Karnataka,Shivamogga,,3
955,Karnataka,Mandya,2024-07-19 00:00:00,3
956,Kerala,Ernakulam,2024-12-24 00:00:00,3
957,Kerala,Palakkad,,3
958,Kerala,Thrissur,2024-10-10 00:00:00,3
959,Kerala,Thiruvananthapuram,2024-10-06 00:00:00,3
960,Kerala,Thiruvananthapuram,2024-10-13 00:00:00,3
961,Kerala,Idukki,2024-10-07 00:00:00,3
962,Kerala,Palakkad,2024-02-26 00:00:00,3
963,Kerala,Thiruvananthapuram,2024-03-02 00:00:00,3
964,Kerala,Wayanad,,3
965,Kerala,Malappuram,2024-03-06 00:00:00,3
966,Kerala,Thrissur,2024-09-27 00:00:00,3
967,Kerala,Thiruvananthapuram,2024-10-03 00:00:00,3
968,Kerala,Kannur,2024-01-09 00:00:00,3
969,Kerala,Palakkad,,3
970,Kerala,Palakkad,,3
971,Kerala,Kottayam,,3
972,Kerala,Malappuram,2024-02-26 00:00:00,3
973,Kerala,Ernakulam,2024-10-17 00:00:00,3
974,Kerala,Alappuzha,2024-10-15 00:00:00,3
975,Kerala,Alappuzha,2024-10-16 00:00:00,3
976,Kerala,Idukki,2024-09-10 00:00:00,3
977,Kerala,Kannur,,3
978,Kerala,Alappuzha,2024-03-02 00:00:00,3
979,Kerala,Alappuzha,2024-01-12 00:00:00,3
980,Kerala,Ernakulam,2024-02-29 00:00:00,3
981,Kerala,Kannur,2024-02-27 00:00:00,3
982,Kerala,Kasaragod,2024-02-28 00:00:00,3
983,Kerala,Kozhikode,2024-09-10 00:00:00,3
984,Kerala,Kozhikode,2024-09-09 00:00:00,3
985,Kerala,Kottayam,2024-02-28 00:00:00,3
986,Kerala,Kozhikode,2024-03-01 00:00:00,3
